,location,info
"cantón Potrero de Batres, San Isidro, Cabañas","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 89, 'end': 91, 'body': 'La', 'confidence': 0.8479, 'entities': [], 'suggested': True, 'value': 'La', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 101, 'end': 106, 'body': 'Nueva', 'confidence': 0.9132, 'entities': [], 'suggested': True, 'value': 'Nueva', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 112, 'end': 157, 'body': 'cantón Potrero de Batres, San Isidro, Cabañas', 'confidence': 0.8963, 'entities': [], 'suggested': True, 'value': 'cantón Potrero de Batres, San Isidro, Cabañas', 'type': 'value'}]"
| Capturan,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 30, 'body': '| Capturan', 'confidence': 0.8943, 'entities': [], 'suggested': True, 'value': '| Capturan', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 142, 'end': 169, 'body': 'Tecuma en Izalco, Sonsonate', 'confidence': 0.5222, 'entities': [], 'suggested': True, 'value': 'Tecuma en Izalco, Sonsonate', 'type': 'value'}]"
"Tecuma en Izalco, Sonsonate","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 30, 'body': '| Capturan', 'confidence': 0.8943, 'entities': [], 'suggested': True, 'value': '| Capturan', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 142, 'end': 169, 'body': 'Tecuma en Izalco, Sonsonate', 'confidence': 0.5222, 'entities': [], 'suggested': True, 'value': 'Tecuma en Izalco, Sonsonate', 'type': 'value'}]"
"SeguridadCiudadana | Juan Carlos Herrera Ramírez, alias Manota","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 63, 'body': 'SeguridadCiudadana | Juan Carlos Herrera Ramírez, alias Manota', 'confidence': 0.9232, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Juan Carlos Herrera Ramírez, alias Manota', 'type': 'value'}]"
"SeguridadCiudadana | Juan Carlos Herrera Ramírez, alias Manota","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 63, 'body': 'SeguridadCiudadana | Juan Carlos Herrera Ramírez, alias Manota', 'confidence': 0.9232, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Juan Carlos Herrera Ramírez, alias Manota', 'type': 'value'}]"
"SeguridadCiudadana | Juan Carlos Herrera Ramírez, alias Manota","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 63, 'body': 'SeguridadCiudadana | Juan Carlos Herrera Ramírez, alias Manota', 'confidence': 0.9232, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Juan Carlos Herrera Ramírez, alias Manota', 'type': 'value'}]"
Elmer,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
San Miguel,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
La Libertad,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 63, 'end': 74, 'body': 'La Libertad', 'confidence': 0.8998, 'entities': [], 'suggested': True, 'value': 'La Libertad', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 89, 'end': 93, 'body': 'Luis', 'confidence': 0.8644, 'entities': [], 'suggested': True, 'value': 'Luis', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 232, 'end': 233, 'body': 'yo', 'confidence': 0.9973, 'entities': [], 'suggested': True, 'value': 'yo', 'type': 'value'}]"
Luis,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 63, 'end': 74, 'body': 'La Libertad', 'confidence': 0.8998, 'entities': [], 'suggested': True, 'value': 'La Libertad', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 89, 'end': 93, 'body': 'Luis', 'confidence': 0.8644, 'entities': [], 'suggested': True, 'value': 'Luis', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 232, 'end': 233, 'body': 'yo', 'confidence': 0.9973, 'entities': [], 'suggested': True, 'value': 'yo', 'type': 'value'}]"
yo,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 63, 'end': 74, 'body': 'La Libertad', 'confidence': 0.8998, 'entities': [], 'suggested': True, 'value': 'La Libertad', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 89, 'end': 93, 'body': 'Luis', 'confidence': 0.8644, 'entities': [], 'suggested': True, 'value': 'Luis', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 232, 'end': 233, 'body': 'yo', 'confidence': 0.9973, 'entities': [], 'suggested': True, 'value': 'yo', 'type': 'value'}]"
La Libertad,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 63, 'end': 74, 'body': 'La Libertad', 'confidence': 0.8998, 'entities': [], 'suggested': True, 'value': 'La Libertad', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 89, 'end': 93, 'body': 'Luis', 'confidence': 0.8644, 'entities': [], 'suggested': True, 'value': 'Luis', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 232, 'end': 233, 'body': 'yo', 'confidence': 0.9973, 'entities': [], 'suggested': True, 'value': 'yo', 'type': 'value'}]"
Luis,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 63, 'end': 74, 'body': 'La Libertad', 'confidence': 0.8998, 'entities': [], 'suggested': True, 'value': 'La Libertad', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 89, 'end': 93, 'body': 'Luis', 'confidence': 0.8644, 'entities': [], 'suggested': True, 'value': 'Luis', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 232, 'end': 233, 'body': 'yo', 'confidence': 0.9973, 'entities': [], 'suggested': True, 'value': 'yo', 'type': 'value'}]"
yo,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 63, 'end': 74, 'body': 'La Libertad', 'confidence': 0.8998, 'entities': [], 'suggested': True, 'value': 'La Libertad', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 89, 'end': 93, 'body': 'Luis', 'confidence': 0.8644, 'entities': [], 'suggested': True, 'value': 'Luis', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 232, 'end': 233, 'body': 'yo', 'confidence': 0.9973, 'entities': [], 'suggested': True, 'value': 'yo', 'type': 'value'}]"
La Libertad,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 63, 'end': 74, 'body': 'La Libertad', 'confidence': 0.8998, 'entities': [], 'suggested': True, 'value': 'La Libertad', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 89, 'end': 93, 'body': 'Luis', 'confidence': 0.8644, 'entities': [], 'suggested': True, 'value': 'Luis', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 232, 'end': 233, 'body': 'yo', 'confidence': 0.9973, 'entities': [], 'suggested': True, 'value': 'yo', 'type': 'value'}]"
Luis,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 63, 'end': 74, 'body': 'La Libertad', 'confidence': 0.8998, 'entities': [], 'suggested': True, 'value': 'La Libertad', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 89, 'end': 93, 'body': 'Luis', 'confidence': 0.8644, 'entities': [], 'suggested': True, 'value': 'Luis', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 232, 'end': 233, 'body': 'yo', 'confidence': 0.9973, 'entities': [], 'suggested': True, 'value': 'yo', 'type': 'value'}]"
yo,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 63, 'end': 74, 'body': 'La Libertad', 'confidence': 0.8998, 'entities': [], 'suggested': True, 'value': 'La Libertad', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 89, 'end': 93, 'body': 'Luis', 'confidence': 0.8644, 'entities': [], 'suggested': True, 'value': 'Luis', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 232, 'end': 233, 'body': 'yo', 'confidence': 0.9973, 'entities': [], 'suggested': True, 'value': 'yo', 'type': 'value'}]"
Elmer,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
San Miguel,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
SeguridadCiudadana | Elementos,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
"la urbanización La Gloria, Mejicanos, San Salvador","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
SeguridadCiudadana | Elementos,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
"la urbanización La Gloria, Mejicanos, San Salvador","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
SeguridadCiudadana | Elementos,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
"la urbanización La Gloria, Mejicanos, San Salvador","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
Elmer,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
San Miguel,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
| Capturan,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 30, 'body': '| Capturan', 'confidence': 0.8943, 'entities': [], 'suggested': True, 'value': '| Capturan', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 142, 'end': 169, 'body': 'Tecuma en Izalco, Sonsonate', 'confidence': 0.5222, 'entities': [], 'suggested': True, 'value': 'Tecuma en Izalco, Sonsonate', 'type': 'value'}]"
"Tecuma en Izalco, Sonsonate","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 30, 'body': '| Capturan', 'confidence': 0.8943, 'entities': [], 'suggested': True, 'value': '| Capturan', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 142, 'end': 169, 'body': 'Tecuma en Izalco, Sonsonate', 'confidence': 0.5222, 'entities': [], 'suggested': True, 'value': 'Tecuma en Izalco, Sonsonate', 'type': 'value'}]"
Elmer,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
San Miguel,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
Elmer,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
San Miguel,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
SeguridadCiudadana | Elementos,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
"la urbanización La Gloria, Mejicanos, San Salvador","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
| Capturan,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 30, 'body': '| Capturan', 'confidence': 0.8943, 'entities': [], 'suggested': True, 'value': '| Capturan', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 142, 'end': 169, 'body': 'Tecuma en Izalco, Sonsonate', 'confidence': 0.5222, 'entities': [], 'suggested': True, 'value': 'Tecuma en Izalco, Sonsonate', 'type': 'value'}]"
"Tecuma en Izalco, Sonsonate","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 30, 'body': '| Capturan', 'confidence': 0.8943, 'entities': [], 'suggested': True, 'value': '| Capturan', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 142, 'end': 169, 'body': 'Tecuma en Izalco, Sonsonate', 'confidence': 0.5222, 'entities': [], 'suggested': True, 'value': 'Tecuma en Izalco, Sonsonate', 'type': 'value'}]"
SeguridadCiudadana | Elementos,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
"la urbanización La Gloria, Mejicanos, San Salvador","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
Elmer,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
San Miguel,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
Elmer,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
San Miguel,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
Elmer,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
San Miguel,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
SeguridadCiudadana | Elementos,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
"la urbanización La Gloria, Mejicanos, San Salvador","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
Elmer,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
San Miguel,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 42, 'end': 47, 'body': 'Elmer', 'confidence': 0.8589, 'entities': [], 'suggested': True, 'value': 'Elmer', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 159, 'end': 169, 'body': 'San Miguel', 'confidence': 0.8752, 'entities': [], 'suggested': True, 'value': 'San Miguel', 'type': 'value'}]"
SeguridadCiudadana | Elementos,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
"la urbanización La Gloria, Mejicanos, San Salvador","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
SeguridadCiudadana | Elementos,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
"la urbanización La Gloria, Mejicanos, San Salvador","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8947, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 105, 'end': 155, 'body': 'la urbanización La Gloria, Mejicanos, San Salvador', 'confidence': 0.9121, 'entities': [], 'suggested': True, 'value': 'la urbanización La Gloria, Mejicanos, San Salvador', 'type': 'value'}]"
